State         Time      Voltage         mAh_exp         csa_NJc    Cycle_Number         fail_id     Theta_Alpha Theta_Beta_edge         csb_NJc      Theta_Beta
  CDR        hours        Volts             mAh         mol/cm3               ,               .               ,               ,            conc
   D       0.38714      2.22991     3.86884E+00     1.54796E+00     1.00000E+00     0.00000E+00     9.84095E-01     1.59047E-02     2.93415E+00     4.16096E-02
   D       0.38993      2.22330     3.89674E+00     1.55834E+00     1.00000E+00     0.00000E+00     9.81756E-01     1.82443E-02     2.93933E+00     4.49080E-02
   D       0.39272      2.21659     3.92463E+00     1.56867E+00     1.00000E+00     0.00000E+00     9.79264E-01     2.07360E-02     2.94527E+00     4.83320E-02
   D       0.39551      2.20979     3.95253E+00     1.57894E+00     1.00000E+00     0.00000E+00     9.76622E-01     2.33776E-02     2.95209E+00     5.18789E-02
   D       0.39830      2.20290     3.98042E+00     1.58915E+00     1.00000E+00     0.00000E+00     9.73833E-01     2.61671E-02     2.95991E+00     5.55460E-02
   D       0.40108      2.19576     4.00821E+00     1.59935E+00     1.00000E+00     0.00000E+00     9.70909E-01     2.90914E-02     2.96895E+00     5.93163E-02
   D       0.40386      2.18865     4.03600E+00     1.60946E+00     1.00000E+00     0.00000E+00     9.67841E-01     3.21589E-02     2.97923E+00     6.32010E-02
   D       0.40664      2.18144     4.06380E+00     1.61950E+00     1.00000E+00     0.00000E+00     9.64633E-01     3.53672E-02     2.99097E+00     6.71969E-02
   D       0.40943      2.17412     4.09159E+00     1.62946E+00     1.00000E+00     0.00000E+00     9.61286E-01     3.87137E-02     3.00434E+00     7.13009E-02
   D       0.41221      2.16670     4.11938E+00     1.63936E+00     1.00000E+00     0.00000E+00     9.57804E-01     4.21959E-02     3.01955E+00     7.55101E-02
   D       0.41499      2.15915     4.14717E+00     1.64919E+00     1.00000E+00     0.00000E+00     9.54189E-01     4.58112E-02     3.03680E+00     7.98213E-02
   D       0.41777      2.15147     4.17496E+00     1.65893E+00     1.00000E+00     0.00000E+00     9.50443E-01     4.95568E-02     3.05634E+00     8.42315E-02
   D       0.42055      2.14365     4.20275E+00     1.66860E+00     1.00000E+00     0.00000E+00     9.46570E-01     5.34300E-02     3.07840E+00     8.87378E-02
   D       0.42333      2.13567     4.23055E+00     1.67818E+00     1.00000E+00     0.00000E+00     9.42572E-01     5.74278E-02     3.10324E+00     9.33371E-02
